date,daily_return,open_close_change,high_low_range,volume_zscore,rolling_volatility_7d,rolling_volatility_30d,drawdown_from_30d_high
2019-03-04,-0.022254936403225956,-0.02172495054603338,0.034753939729496086,-1.1753809132616204,0.008488632017561119,0.026442691409710856,-0.09196554177061361
2019-03-05,0.035840973956695166,0.03631610710302947,0.04221827481770779,-1.1215717359696198,0.017247644604718518,0.02687426632349175,-0.05942070240143236
2019-03-06,0.0019422224383240927,0.001760695292024204,0.0123296908668873,-1.168513920373707,0.017211481764874224,0.02685682636679195,-0.05759388818461332
2019-03-07,0.0019318286070102442,0.0020750220286580206,0.011595130027875447,-1.1492980935081893,0.017205023383368843,0.026857286077860622,-0.055773321098387
2019-03-08,-0.0026467658337827604,-0.0030906057576054963,0.019217805602532428,-1.0997410679583635,0.017304134954993756,0.02663930739115875,-0.05827246801144993
2019-03-09,0.01593951074016675,0.017655746235586602,0.02435386667587758,-1.0923407146332804,0.018118060166157083,0.026658592989240813,-0.043261791901007735
2019-03-10,-0.0029555740506511663,-0.0036746904517880393,0.010537412013825409,-1.143230690269884,0.0180128964940356,0.022823337785362163,-0.04608950252213164
2019-03-11,-0.01173513521428382,-0.01227013829369441,0.01951209421458617,-1.1238381405243973,0.015757851716745413,0.022975341087805173,-0.05728377119235917
2019-03-12,0.0010060759032475275,0.0013827570261380478,0.01622284814926321,-1.1386898706256956,0.008309696734615998,0.022970100421716797,-0.05633532711095552
2019-03-13,-0.0006239108103570645,-0.0016176850258444026,0.008866071926588745,-1.1547018336710886,0.008291921076650366,0.022836021405206002,-0.056924089701723087
2019-03-14,0.004518334494236109,0.004811641605994233,0.011575119537785354,-1.1071595057064196,0.008441824964214287,0.02283775754754027,-0.05266295728553925
2019-03-15,0.009311558336655423,0.008721858701773041,0.01388649428458643,-1.158225393431763,0.008896538908511753,0.022810793934708907,-0.043841773147828916
2019-03-16,0.02217032756381765,0.021399551063107074,0.029107419961708868,-1.1365148571687171,0.010640142205785947,0.023025195498337057,-0.022643432055677256
2019-03-17,-0.0058035113164038865,-0.005556333291695465,0.01178711561094967,-1.2133333113610678,0.01095987258526529,0.023089799012234343,-0.028315531957903768
2019-03-18,0.0018081754616785517,0.0006299846650621918,0.015493781907778217,-1.146347218217275,0.00901063936153535,0.0230914439461382,-0.026558555946295893
2019-03-19,0.009592756619634768,0.009546549060153266,0.014482525811685815,-1.1605419031644388,0.009020062364667644,0.023064347425269197,-0.01722056909002292
2019-03-20,0.004000337019458566,0.004098063736702929,0.01433407708733108,-1.1214876127137923,0.008627405169586766,0.019859086524064352,-0.013289120150591208
2019-03-21,-0.014226238767748978,-0.013375996652294449,0.02257824140842755,-1.0906906922571922,0.011708780747425268,0.020026881949118357,-0.02732630472206457
2019-03-22,-0.0013299101079167208,-0.001128551616540196,0.008033794248471407,-1.164864869192657,0.011569393349483755,0.019890549938576797,-0.028619873301119356
2019-03-23,0.002946880672416219,0.003259749297112575,0.008431614573351004,-1.1495478808407498,0.007708404014624805,0.019768674943141308,-0.025757331980181274
2019-03-24,-0.0033842394882989124,-0.0032205290043641013,0.008551533364835374,-1.1699445290703618,0.0074781323500257724,0.019648108781750738,-0.029054402488479642
2019-03-25,-0.014692984758966188,-0.015169116639767864,0.026045385829053205,-1.1128447579700687,0.00918747859949586,0.018748811808696222,-0.030435836694629168
2019-03-26,0.00555383851780511,0.003993735745829382,0.010160068658056198,-1.0964964052006427,0.008398679758085219,0.011410567438982477,-0.025051033898980325
2019-03-27,0.025591790081793686,0.025806970288919363,0.0274219127377138,-1.0875926881071778,0.013698724033281895,0.011816056451080538,-0.00010034461806120699
2019-03-28,-0.00439410170099408,-0.004520345706731739,0.013366266202688616,-1.1601191213602453,0.012434847357185086,0.011750836969529515,-0.0044940053945983416
2019-03-29,0.007192568960710188,0.007392451017645721,0.019517688569131712,-1.0865806736932617,0.012531837312896992,0.011778153160989941,0.0
2019-03-30,0.0020216904305738748,0.003549228315790039,0.05935701036727861,-1.1423179883822001,0.012533526713537534,0.011776107079619052,0.0
2019-03-31,-0.0003058103975535076,-1.2607079898201399e-05,0.004609136517310829,-1.1746314692542767,0.012342936379119769,0.011783747233261014,-0.0003058103975535168
2019-04-01,0.01285593446519373,0.012866294582804359,0.016576309899566852,-1.122339301480523,0.009916531656025225,0.011943404507939926,0.0
2019-04-02,0.1735601357404375,0.17391688909128947,0.18057547356975281,-0.5979825079926709,0.06366729659829885,0.03336762749281916,0.0
2019-04-03,0.01908737151027773,0.01907064870123074,0.08819385812946248,-0.5234996987135806,0.0638055353722905,0.03290641586859727,0.0
2019-04-04,-0.010099119772122078,-0.009757752446215283,0.04553444286441394,-0.7419453042281652,0.06435221134670809,0.032722447088872945,-0.010099119772122023
2019-04-05,0.023133653881632465,0.02313213164930008,0.027223917062516048,-0.8084217656903995,0.06372311310179946,0.03280920757853777,0.0
2019-04-06,0.004593546775932822,0.004571244878507297,0.042407859663926156,-0.8040759676082084,0.06353218777424445,0.03279302704583824,0.0
2019-04-07,0.027487076967675605,0.026882987696894914,0.03649653058339012,-0.8169709438750736,0.06203991991199067,0.032882525645751476,0.0
2019-04-08,0.017479481496835758,0.017295844792264026,0.03281344446089837,-0.7935336870738487,0.06177896456577657,0.03289316587532241,0.0
2019-04-09,-0.016033302776742198,-0.016060640856464133,0.023157074298913248,-0.9078306838705906,0.01695605140225316,0.033158364869098296,-0.01603330277674215
2019-04-10,0.02297679449480783,0.023144475027603657,0.04386326225313398,-0.8710562084578986,0.017385517415462563,0.03298945832418671,0.0
2019-04-11,-0.04884241466188555,-0.04893704404284449,0.06327212015441004,-0.8216612442932872,0.027846140003406652,0.034713569133613176,-0.0488424146618856
2019-04-12,0.004946456691243162,0.005599141523494794,0.02912784618042883,-0.95703168991999,0.026628661325422916,0.03467405827654152,-0.04413755485946312
2019-04-13,0.0013846761356397508,0.0015202507396637774,0.012877705883679326,-1.09106305203011,0.02660018245276383,0.034693956310240096,-0.04281399494272277
2019-04-14,0.013957526910101548,0.014122210623609516,0.025599279578586435,-1.111334576355427,0.024815564078917596,0.03470444147278834,-0.029454045519163235
2019-04-15,-0.019469655345422332,-0.01939367881939113,0.033390140016583705,-1.022124862119778,0.024254780262121252,0.03500913265936265,-0.04835024074979903
2019-04-16,0.03324404347200138,0.03335228347614687,0.036267181015754,-1.0536830667581025,0.027716860366486688,0.035201540579995215,-0.016713554783165618
2019-04-17,0.003128303240330199,0.0030180149306133523,0.010517265415874605,-1.0151540118664342,0.026081303990880413,0.0351926057894938,-0.013637536610421101
2019-04-18,0.008843926567657423,0.008931819077804697,0.013230458077670062,-0.9767100796675448,0.015762206918817048,0.03519272886992457,-0.00491421941510995
2019-04-19,0.0010242285247921146,0.0010679574070421782,0.019505889986010015,-0.9520954910721062,0.015898929385604006,0.03521258672550675,-0.00389502417401993
2019-04-20,0.00642438443454596,0.006358326641609563,0.011804467693357983,-0.9807914066458705,0.015767812465049734,0.03493811725118008,0.0
2019-04-21,-0.004375323763073036,-0.0040007759968081645,0.019225595449437586,-0.9543698813471322,0.01589048535533217,0.034976463103220085,-0.0043753237630729845
2019-04-22,0.015962646635110156,0.016352130503073117,0.026806736661222727,-0.9134925328794434,0.012380598274269433,0.03496846255047787,0.0
2019-04-23,0.032040260809014454,0.03204016747843917,0.04526338226395769,-0.8540096107128339,0.01199290710504983,0.03508851142130361,0.0
2019-04-24,-0.019290850018550354,-0.01914052637192454,0.040165290603375904,-0.7985191336404386,0.01611097895809813,0.035216563143032495,-0.019290850018550326
2019-04-25,-0.04654296037177108,-0.046832094704255534,0.06601990345713908,-0.8792481289607333,0.025331539038773162,0.03676142310309191,-0.0649359571223703
2019-04-26,0.013210308630683842,0.013251328122305707,0.03958801593596824,-0.8096069038645339,0.025992794510576123,0.036644850667087406,-0.052583472526501904
2019-04-27,-0.00209441177273062,-0.002117669625595973,0.014606435951014195,-0.983534751903903,0.025820663411282575,0.036617885966005556,-0.054567752855322
2019-04-28,0.0031980284462800324,0.0025404442183637214,0.013382346580204374,-0.9972241440211138,0.02584288308486904,0.03663288487595653,-0.051544233634922915
2019-04-29,-0.007149598137096702,-0.0070968522801081735,0.017935600583550995,-0.9541985093978967,0.024845868567471868,0.03673227105062834,-0.0583253112152453
2019-04-30,0.019700224573813152,0.019627641920426285,0.026500503426753943,-0.9474556748621216,0.022172740600078965,0.036742647792740765,-0.03977410837071001
2019-05-01,0.009712831055362026,0.009677357833380008,0.013148763540987126,-0.9568285727118987,0.021888888033355303,0.03673716455502924,-0.030447596510330438
2019-05-02,0.018988001869725712,0.019039760986869138,0.023701478702137586,-0.9114796887126564,0.010345304616251083,0.019894253474031946,-0.012037733660071442
2019-05-03,0.047773352676729886,0.04772224346320844,0.0682366017047244,-0.7199051597117134,0.018396369254429727,0.02127491205909182,0.0
2019-05-04,0.010900619522295596,0.010740625291200151,0.04184708556944721,-0.7740925971956024,0.0172541597114653,0.021099707463218077,0.0
2019-05-05,-0.006080940822531411,-0.006064045403343553,0.021578830664272432,-0.9037548101353399,0.01859247537117304,0.020949435106147326,-0.0060809408225314015
2019-05-06,-0.008437513242851802,-0.007750104793806593,0.02577312199887568,-0.8601256189396774,0.018834592528794006,0.021090695500248426,-0.014467146046664145
2019-05-07,0.014389613933892154,0.014602888572920154,0.042951521914658355,-0.7525384714995552,0.018636085740255763,0.020730263520606793,-0.0002857087591087461
2019-05-08,0.026238273651690402,0.02273296794971643,0.03338161485668551,-0.8797029704333195,0.01926560211660344,0.020986278322131714,0.0
2019-05-09,0.03210575059420551,0.032130096319034025,0.033552664656836914,-0.8108975634247959,0.02034578408374315,0.021215177196465707,0.0
2019-05-10,0.03309083475578345,0.03287438375058359,0.04422060730932786,-0.687049816091841,0.017107355577176155,0.02157277901633266,0.0
2019-05-11,0.12947827227172803,0.12933347354931185,0.1500555123631153,-0.24303742752639773,0.04642271558382254,0.02911365128056427,0.0
2019-05-12,-0.03225638770747363,-0.03208655614333919,0.09552306164877501,-0.2944628270008742,0.050805524594127675,0.030205562863719452,-0.03225638770747359
2019-05-13,0.1208402976115901,0.12103216837350607,0.16484026410920577,-0.25196168364607774,0.05837049034557167,0.036180994261731034,0.0
2019-05-14,0.02296902470023965,0.023890177115266913,0.07330049434831716,-0.09434428003240374,0.057675463165784105,0.03620985119512482,0.0
2019-05-15,0.026362395040874453,0.02701005650876998,0.03971736386444422,-0.2676379486214213,0.057667857377346955,0.03565701440558495,0.0
2019-05-16,-0.03903135076359554,-0.03778043321496683,0.07214787355611596,-0.040967722414297775,0.06643679791316374,0.036925350582973374,-0.03903135076359554
2019-05-17,-0.06861381146516154,-0.06885195683322826,0.11297443653039321,-0.18668421421029824,0.07769135140831118,0.039883210187158964,-0.10496707248623319
2019-05-18,-0.009897676229553398,-0.009596807710487466,0.026665285068652143,-0.5961384069542165,0.06209586446793653,0.040080310699106766,-0.11382581861755382
2019-05-19,0.12741781617539316,0.12792120384919153,0.13676163879525863,-0.3823899513330466,0.07500946788449961,0.04526471782481429,-0.0009114396747857557
2019-05-20,-0.026761244415049346,-0.026670340078511733,0.06370512232461444,-0.47915748510607054,0.06370883967545758,0.04589695277966909,-0.027648292829928547
2019-05-21,-0.0018777719888342093,-0.001835254201312807,0.027429050985804965,-0.4188208984683193,0.06320730915347325,0.04586385988626169,-0.029474147628947647
2019-05-22,-0.03557071156568237,-0.03471787941024958,0.04796518282319553,-0.4379849295819698,0.06341369323265544,0.04676513109374508,-0.06399644279067641
2019-05-23,0.02627324592835456,0.026647188677868864,0.05348187282019827,-0.4503152987433587,0.06284793436643892,0.046695230090942244,-0.03940459114230123
2019-05-24,0.013388347506898546,0.013407809530984074,0.04012728017945061,-0.3816048697331802,0.05470059908489961,0.04630432118740751,-0.026543805994983155
2019-05-25,0.008159425489589589,0.00759003532697137,0.019012999086414618,-0.5537224199890058,0.05384438544754591,0.04490515567113824,-0.018600962712619667
2019-05-26,0.077077738316635,0.07672178233918257,0.09470274161544644,-0.34594156518379426,0.037273506124253494,0.04628333117642034,0.0
2019-05-27,0.015284123299404317,0.015183877958850516,0.02749224577106026,-0.2861675903493838,0.033842099160914296,0.046135865952794605,0.0
2019-05-28,-0.00974546520800379,-0.009405677198108192,0.019572834507651633,-0.4611334566332064,0.03460556095821276,0.04634160013315764,-0.009745465208003845
2019-05-29,-0.006935191916087824,-0.00677913286509007,0.031326621293979576,-0.4965427991587422,0.02908261038338662,0.046337632178698414,-0.01661307045256261
2019-05-30,-0.039264986075266295,-0.03951714854814337,0.09086386002232559,-0.22522717427494665,0.03564931381474017,0.047491820446369085,-0.05522574454784162
2019-05-31,0.030654502684543283,0.030553735322870156,0.049770932372673014,-0.4076381689506614,0.036645045892338045,0.04755212800259937,-0.026264159597796058
2019-06-01,-0.001222852548150466,-0.0011457226127988343,0.016797894941143185,-0.5428430775333632,0.036925975334927565,0.04765964819881071,-0.027454894951457323
2019-06-02,0.020894565549692157,0.020720906117800104,0.028961429339377464,-0.6472743941421277,0.02339105079846219,0.047290827633785365,-0.007133987503988248
2019-06-03,-0.061073482241120636,-0.06094341884292875,0.061694126904740174,-0.5655798267852091,0.032034191407094854,0.04928912668148298,-0.06777177228597567
2019-06-04,-0.06105791439007158,-0.06128550154738632,0.07873556636028167,-0.4431424503260904,0.037497396353762015,0.050999780972330114,-0.12469168360574671
2019-06-05,0.015109484866347334,0.015561116570369987,0.030266131212133982,-0.5770277164288873,0.039349625925316455,0.05087514173404477,-0.11146622584579971
2019-06-06,-0.00028220123956368415,0.00030565841476366985,0.046788591591589906,-0.6844774051945244,0.03786028947968975,0.050917380688979504,-0.1117169711782602
2019-06-07,0.02837216433167966,0.02773125589616241,0.04315625933045672,-0.7001362148009527,0.037478418325500536,0.05094080268560805,-0.08651445911148763
2019-06-08,-0.011166557363197271,-0.010283599287090623,0.02977317099769948,-0.8232071245024815,0.03734635313538175,0.050939008910123325,-0.09671494780427048
2019-06-09,-0.033448139582594405,-0.03290671161740475,0.049405089413174945,-0.8190712180494676,0.03548315556944526,0.051331927418503016,-0.1269281523129843
2019-06-10,0.04061515452790565,0.04004595970787744,0.057873405646472954,-0.7213857931275033,0.03555800985631557,0.04637302023949886,-0.09146820430521196
2019-06-11,-0.009076530355347279,-0.00956109036643221,0.03168198558735719,-0.7957347278128384,0.025426918151764892,0.04593034631992075,-0.0997145207276339
2019-06-12,0.027516514423324256,0.02781214726692378,0.04217921324671134,-0.7051644338946874,0.026705982760176637,0.04069577061226244,-0.07494180235212651
2019-06-13,0.010442903901259237,0.010481608495153212,0.02756185575693003,-0.7223195269453216,0.026587818488450633,0.040538960317338654,-0.0652815084910177
2019-06-14,0.05624024585256682,0.0562435041359967,0.06405663444243537,-0.6677205598528884,0.03179222686010595,0.04151957903988279,-0.012712710725612189
2019-06-15,0.01662580728863916,0.017103941202252115,0.02770304440173966,-0.7363421885656453,0.03017084242779978,0.040826074692954066,0.0
2019-06-16,0.017663120341691707,0.017310284764075423,0.05896217375672865,-0.5024141108086929,0.021178481249577892,0.038460950360937315,0.0
2019-06-17,0.03622932707487103,0.036870788681122105,0.047556682714338765,-0.8683134206305856,0.020623299600983417,0.038663826684591875,0.0
2019-06-18,-0.025598800340442818,-0.027176370189375656,0.036792231574855554,-0.8549071381811469,0.025234131901211567,0.032029400734178114,-0.025598800340442797
2019-06-19,0.021114710381221036,0.02145608450902086,0.025248646900264904,-0.8690720439864901,0.02502614343188577,0.03163855135287084,-0.005024601214516995
2019-06-20,0.027350847496536934,0.027401914189014002,0.039030862037989326,-0.7609784288868785,0.024882677058603017,0.0318524761846852,0.0
2019-06-21,0.06480383180815696,0.06503701783819762,0.06503701783819762,-0.6304592353718286,0.027002736616818682,0.03254665904926972,0.0
2019-06-22,0.0549195775982847,0.05166779812874023,0.10321525245423624,-0.19004167775736552,0.029366606134768245,0.033453270267393934,0.0
2019-06-23,0.014360317604584338,0.014834464365989338,0.06451049225574643,-0.6128674409629565,0.02958736288491616,0.03345634769587639,0.0
2019-06-24,0.014346026862422256,0.014498075170992442,0.04196420554039082,-0.6940158438480577,0.029679221931253618,0.033458457419484416,0.0
2019-06-25,0.07082074209722089,0.0712001863126726,0.0712001863126726,-0.4304554858107545,0.024489318792328272,0.03304951555019946,0.0
2019-06-26,0.10392020009443503,0.10507635723510639,0.1732714316000135,0.5201069327959553,0.03326305501172447,0.03716798925887513,0.0
2019-06-27,-0.14085680731712602,-0.14091578281494568,0.21658330792609734,0.279094495470427,0.08014051535211936,0.04655217085068591,-0.14085680731712605
2019-06-28,0.1095007210601795,0.11155217032981454,0.13713103868221163,0.04929273166781749,0.08535439456562961,0.049878234538305005,-0.04678000822440671
2019-06-29,-0.03610453370408184,-0.03559398354845523,0.07197389399688874,-0.19338991528790922,0.08824193116646713,0.04976663566520516,-0.08119557154487325
2019-06-30,-0.09550801721584046,-0.09343251413712758,0.11560308548799393,-0.31875367477002475,0.09847140727697588,0.05345131190938574,-0.16894876071575596
2019-07-01,-0.021634200665230252,-0.019801544076699314,0.10346690506389393,-0.21902072189167227,0.09876360418438433,0.053717561631905615,-0.18692788998951954
2019-07-02,0.020650116774459715,0.0201152616129469,0.11090176607322898,-0.1420723528328469,0.09437107375310348,0.05371563540763308,-0.17013785597174683
2019-07-03,0.1073529339969792,0.1056661832971769,0.10629555059347567,-0.1523835253918979,0.09505948769107639,0.05498083437809054,-0.08104971999729005
2019-07-04,-0.06235391898004139,-0.06325056704434821,0.0701182310304416,-0.38155002232893037,0.08026448063497593,0.055042405301926424,-0.13834987130326537
2019-07-05,-0.02112958491922401,-0.02005181844419667,0.04647786514913689,-0.479388904154133,0.065179376794389,0.05541506609207876,-0.15655618086822334
2019-07-06,0.02095838770931313,0.020578732674587912,0.058130511620669345,-0.6084639307779648,0.06574358056591617,0.055377091645453846,-0.1388789582958357
2019-07-07,0.021617058544519452,0.020791446628615585,0.035017727679477355,-0.6894387218866102,0.05330412877980666,0.05532851669217129,-0.12026405432339925
2019-07-08,0.07293009429655473,0.07332846186626671,0.08320892323088322,-0.496116466782638,0.056054453317771605,0.056168135671967316,-0.05610482884913601
2019-07-09,0.023429552014133215,0.02356550323352532,0.04443630928957839,-0.2759184053458651,0.05604602807439937,0.055391081220874334,-0.03398978784076762
2019-07-10,-0.03318800918078746,-0.03301302063953682,0.11283829247834308,-0.01933142745424738,0.04498036377917055,0.05598947732373395,-0.06604974363064266
2019-07-11,-0.06563153479411477,-0.06433856401867998,0.08119632852111569,-0.2558316228476033,0.04578609725188271,0.05777195434265792,-0.12734633237752052
2019-07-12,0.04026215537942113,0.0406618225147532,0.06397072350843133,-0.4936659833396578,0.04633454063993955,0.057923784639929435,-0.09221141481928251
2019-07-13,-0.03585036493032401,-0.03561699188915403,0.079020359534489,-0.6107859519829257,0.04927967028569553,0.058637299774621496,-0.12475596687759372
2019-07-14,-0.09974390088768914,-0.09884543422887869,0.1068997221165137,-0.5429513370082818,0.06159767048255045,0.06147873125960494,-0.2120562209698963
2019-07-15,0.06230768322534974,0.062123317085913815,0.10340967326150247,-0.4067519828781922,0.059183571980666885,0.06227631442523344,-0.16296126958670368
2019-07-16,-0.13009972955850602,-0.13022454482467694,0.1421102719952451,-0.4646920742791341,0.06984529708913054,0.06720723601915994,-0.2718597820434687
