date,ticker,open,high,low,close,volume,daily_return
2019-02-15,MSTR,14.074999809265137,14.133000373840332,13.987000465393066,14.105999946594238,1002000,0.007139824687609764
2019-02-15,QQQ,172.52000427246094,172.55999755859375,171.13999938964844,171.94000244140625,32521700,0.004205123324202198
2019-02-19,MSTR,14.07800006866455,14.199999809265137,14.031999588012695,14.190999984741211,1030000,0.006025807349268719
2019-02-19,QQQ,171.41000366210938,172.8000030517578,171.3800048828125,172.27999877929688,19487700,0.00197741266175977
2019-02-20,MSTR,14.187999725341797,14.335000038146973,14.02400016784668,14.041999816894531,1485000,-0.010499624269388441
2019-02-20,QQQ,172.39999389648438,173.0800018310547,171.32000732421875,172.25,32593000,-0.00017412804451721886
2019-02-21,MSTR,14.038999557495117,14.338000297546387,14.038999557495117,14.312999725341797,938000,0.019299238853515366
2019-02-21,QQQ,171.7899932861328,172.25999450683594,170.7100067138672,171.6199951171875,25207400,-0.0036575029481131782
2019-02-22,MSTR,14.314000129699707,14.545000076293945,14.274999618530273,14.541000366210938,1012000,0.01592961959368
2019-02-22,QQQ,171.99000549316406,173.00999450683594,171.89999389648438,172.88999938964844,27735400,0.0074000950273522825
2019-02-25,MSTR,14.633999824523926,14.744999885559082,14.48799991607666,14.619000434875488,1190000,0.005364147355762405
2019-02-25,QQQ,174.2100067138672,174.66000366210938,173.39999389648438,173.52000427246094,32608800,0.00364396370545772
2019-02-26,MSTR,14.61400032043457,14.61400032043457,14.178999900817871,14.180000305175781,880000,-0.030029421755294328
2019-02-26,QQQ,173.10000610351562,174.25,172.80999755859375,173.6999969482422,21939700,0.0010373021631477908
2019-02-27,MSTR,14.151000022888184,14.170000076293945,14.001999855041504,14.119000434875488,758000,-0.004301824329159376
2019-02-27,QQQ,172.89999389648438,173.8000030517578,171.75999450683594,173.58999633789062,25162000,-0.0006332792877615789
2019-02-28,MSTR,14.10099983215332,14.269000053405762,13.967000007629395,14.149999618530273,779000,0.0021955650329334997
2019-02-28,QQQ,173.0500030517578,173.80999755859375,172.6999969482422,173.19000244140625,25085500,-0.002304245088557977
2019-03-01,MSTR,14.223999977111816,14.46500015258789,14.154999732971191,14.173999786376953,857000,0.0016961249818869817
2019-03-01,QQQ,174.44000244140625,174.64999389648438,173.17999267578125,174.38999938964844,31431200,0.006928788794538843
2019-03-04,MSTR,14.234999656677246,14.234999656677246,13.79699993133545,13.930999755859375,985000,-0.017144069012272167
2019-03-04,QQQ,175.5399932861328,175.7899932861328,172.47000122070312,174.4199981689453,38063500,0.00017202121338311116
2019-03-05,MSTR,13.932000160217285,13.939000129699707,13.821999549865723,13.866000175476074,537000,-0.0046658230939931045
2019-03-05,QQQ,174.5500030517578,175.08999633789062,173.69000244140625,174.5500030517578,22319900,0.0007453553731067153
2019-03-06,MSTR,13.866999626159668,13.909000396728516,13.637999534606934,13.696999549865723,1307000,-0.012188130929729257
2019-03-06,QQQ,174.72000122070312,174.75,173.27999877929688,173.55999755859375,27194600,-0.005671758670038551
2019-03-07,MSTR,13.689000129699707,13.810999870300293,13.581000328063965,13.734999656677246,846000,0.0027743380346314517
2019-03-07,QQQ,173.1199951171875,173.17999267578125,170.7899932861328,171.42999267578125,39407400,-0.012272441304301163
2019-03-08,MSTR,13.626999855041504,13.857999801635742,13.550999641418457,13.812000274658203,1202000,0.005606160895935908
2019-03-08,QQQ,169.50999450683594,171.25999450683594,169.33999633789062,171.1699981689453,39303200,-0.0015166220494896576
2019-03-11,MSTR,13.82699966430664,14.305999755859375,13.809000015258789,14.300000190734863,1339000,0.035331588935168634
2019-03-11,QQQ,171.8800048828125,174.85000610351562,171.85000610351562,174.72999572753906,30518400,0.020798022998633314
2019-03-12,MSTR,14.307000160217285,14.532999992370605,13.74899959564209,14.519000053405762,1409000,0.015314675506982844
2019-03-12,QQQ,175.19000244140625,176.13999938964844,174.77000427246094,175.69000244140625,33953500,0.0054942295961830645
2019-03-13,MSTR,14.579999923706055,14.807999610900879,14.519000053405762,14.75,1916000,0.015910182915114257
2019-03-13,QQQ,176.60000610351562,177.92999267578125,176.35000610351562,177.00999450683594,42426100,0.00751318826960512
2019-03-14,MSTR,14.741999626159668,14.835000038146973,14.545999526977539,14.800000190734863,1205000,0.003389843439651763
2019-03-14,QQQ,177.1300048828125,177.33999633789062,176.66000366210938,176.7100067138672,23751500,-0.0016947505919343575
2019-03-15,MSTR,14.854000091552734,14.991000175476074,14.779000282287598,14.833000183105469,2613000,0.0022297291854944667
2019-03-15,QQQ,177.39999389648438,178.8800048828125,177.27999877929688,178.35000610351562,38192000,0.009280738652814202
2019-03-18,MSTR,14.819999694824219,14.86299991607666,14.618000030517578,14.782999992370605,855000,-0.0033708750837752044
2019-03-18,QQQ,177.9499969482422,178.99000549316406,177.58999633789062,178.4499969482422,32935100,0.0005606439097542992
2019-03-19,MSTR,14.819000244140625,14.850000381469727,14.66100025177002,14.739999771118164,792000,-0.0029087615013619894
2019-03-19,QQQ,179.17999267578125,180.0,178.2899932861328,179.0500030517578,36893300,0.0033623206151673912
2019-03-20,MSTR,14.704999923706055,14.821999549865723,14.51099967956543,14.753999710083008,1064000,0.0009497923461487812
2019-03-20,QQQ,179.05999755859375,180.86000061035156,178.24000549316406,179.75999450683594,50105000,0.003965325009644971
2019-03-21,MSTR,14.744000434875488,15.050000190734863,14.640999794006348,14.961999893188477,762000,0.014097884451178322
2019-03-21,QQQ,179.22000122070312,182.8300018310547,179.1999969482422,182.57000732421875,42428500,0.015632025496506996
2019-03-22,MSTR,14.899999618530273,14.946000099182129,14.361000061035156,14.383000373840332,898000,-0.03869800317347527
2019-03-22,QQQ,181.77999877929688,182.27000427246094,178.3699951171875,178.55999755859375,70794500,-0.021964230732070766
2019-03-25,MSTR,14.333000183105469,14.487000465393066,14.175999641418457,14.409000396728516,742000,0.0018076911779458804
2019-03-25,QQQ,177.91000366210938,178.83999633789062,176.92999267578125,178.22000122070312,46336500,-0.0019041013807085116
2019-03-26,MSTR,14.460000038146973,14.602999687194824,14.378999710083008,14.5649995803833,573000,0.01082650977580668
2019-03-26,QQQ,179.60000610351562,180.69000244140625,178.13999938964844,179.0500030517578,33248100,0.004657175543539838
2019-03-27,MSTR,14.531999588012695,14.644000053405762,14.178000450134277,14.362000465393066,944000,-0.013937461094310044
2019-03-27,QQQ,179.32000732421875,179.72000122070312,176.60000610351562,177.89999389648438,37096700,-0.0064228379540490765
2019-03-28,MSTR,14.383000373840332,14.559000015258789,14.3149995803833,14.479999542236328,599000,0.008216061343793601
2019-03-28,QQQ,178.36000061035156,178.97999572753906,177.24000549316406,178.30999755859375,30368200,0.0023046862067233054
2019-03-29,MSTR,14.498000144958496,14.75,14.220000267028809,14.425000190734863,881000,-0.0037982978757035157
2019-03-29,QQQ,179.69000244140625,179.8300018310547,178.58999633789062,179.66000366210938,35205500,0.007571118400537369
2019-04-01,MSTR,14.52400016784668,14.741000175476074,14.378999710083008,14.734000205993652,1021000,0.02142114462204714
2019-04-01,QQQ,181.50999450683594,182.25999450683594,180.77000427246094,182.0399932861328,30969500,0.013247186772296526
2019-04-02,MSTR,14.71500015258789,14.717000007629395,14.38599967956543,14.619999885559082,560000,-0.0077372281010418265
2019-04-02,QQQ,182.24000549316406,182.91000366210938,181.77999877929688,182.72999572753906,22645200,0.0037903892927622085
2019-04-03,MSTR,14.678000450134277,14.866999626159668,14.666999816894531,14.793000221252441,634000,0.011833128389025616
2019-04-03,QQQ,183.75999450683594,184.9199981689453,183.2100067138672,183.77999877929688,31633500,0.005746199728059009
2019-04-04,MSTR,14.79800033569336,14.79800033569336,14.29699993133545,14.456999778747559,496000,-0.022713475121981408
2019-04-04,QQQ,183.8300018310547,184.5,182.64999389648438,183.7100067138672,28530800,-0.00038084702304164164
2019-04-05,MSTR,14.463000297546387,14.668999671936035,14.456000328063965,14.652000427246094,648000,0.013488320639334583
2019-04-05,QQQ,184.24000549316406,184.77000427246094,184.02000427246094,184.66000366210938,25674700,0.0051711769284392695
2019-04-08,MSTR,14.611000061035156,14.633999824523926,14.394000053405762,14.442000389099121,640000,-0.014332516518117733
2019-04-08,QQQ,184.36000061035156,185.27999877929688,183.6300048828125,185.1300048828125,22697500,0.0025452247989941057
2019-04-09,MSTR,14.430999755859375,14.526000022888184,14.369000434875488,14.413000106811523,542000,-0.0020080516207081622
2019-04-09,QQQ,184.5,185.11000061035156,184.08999633789062,184.47999572753906,25631900,-0.003511095652403262
2019-04-10,MSTR,14.413000106811523,14.784000396728516,14.368000030517578,14.77400016784668,674000,0.025046836769573755
2019-04-10,QQQ,184.72000122070312,185.52999877929688,184.52000427246094,185.47000122070312,24563000,0.005366465286708921
2019-04-11,MSTR,14.734999656677246,14.961999893188477,14.583000183105469,14.85200023651123,648000,0.0052795497345603515
2019-04-11,QQQ,185.77999877929688,185.77999877929688,184.69000244140625,185.02999877929688,20654100,-0.002372364471398547
2019-04-12,MSTR,14.939000129699707,15.093000411987305,14.807999610900879,15.0649995803833,527000,0.014341458421771813
2019-04-12,QQQ,185.85000610351562,185.9499969482422,185.05999755859375,185.8300018310547,24989100,0.004323639718076588
2019-04-15,MSTR,15.03499984741211,15.23799991607666,14.885000228881836,14.954000473022461,772000,-0.007368012642056443
2019-04-15,QQQ,185.83999633789062,186.07000732421875,184.6199951171875,185.86000061035156,21073000,0.0001614313028106551
2019-04-16,MSTR,15.01200008392334,15.138999938964844,14.871999740600586,15.112000465393066,655000,0.01056573407601813
2019-04-16,QQQ,186.5399932861328,186.91000366210938,185.92999267578125,186.5,27195700,0.003443448765451107
2019-04-17,MSTR,15.14799976348877,15.199999809265137,14.654999732971191,14.810999870300293,743000,-0.01991798476859985
2019-04-17,QQQ,187.75,187.92999267578125,186.60000610351562,187.14999389648438,29651600,0.003485221965063623
2019-04-18,MSTR,14.772000312805176,14.812999725341797,14.357999801635742,14.64799976348877,846000,-0.011005341181480888
2019-04-18,QQQ,187.4600067138672,187.7899932861328,186.2899932861328,187.38999938964844,28580900,0.0012824231952517362
2019-04-22,MSTR,14.583000183105469,14.831000328063965,14.401000022888184,14.734000205993652,979000,0.005871138987812108
2019-04-22,QQQ,186.57000732421875,187.99000549316406,186.42999267578125,187.9199981689453,17936000,0.002828319446198435
2019-04-23,MSTR,14.793999671936035,14.947999954223633,14.734000205993652,14.916000366210938,1177000,0.012352392946434865
2019-04-23,QQQ,188.39999389648438,190.5399932861328,188.1300048828125,190.30999755859375,33665600,0.012718174824053463
2019-04-24,MSTR,14.956999778747559,15.081000328063965,14.911999702453613,14.954000473022461,709000,0.002547606991053941
2019-04-24,QQQ,190.47000122070312,190.7100067138672,189.64999389648438,189.7100067138672,24977100,-0.0031527027083368964
2019-04-25,MSTR,14.923999786376953,15.065999984741211,14.701000213623047,14.800000190734863,718000,-0.010298266511721721
2019-04-25,QQQ,191.1300048828125,191.22000122070312,189.4499969482422,190.47999572753906,29517500,0.0040587685753088465
2019-04-26,MSTR,14.824000358581543,14.984999656677246,14.753000259399414,14.942000389099121,1006000,0.009594607873934624
2019-04-26,QQQ,190.17999267578125,190.69000244140625,188.58999633789062,190.64999389648438,26359500,0.0008924725575303327
2019-04-29,MSTR,14.972999572753906,15.107999801635742,14.840999603271484,14.92300033569336,1015000,-0.0012715869971213767
2019-04-29,QQQ,190.64999389648438,191.32000732421875,190.33999633789062,191.02000427246094,21716200,0.0019407835710578691
2019-04-30,MSTR,14.991999626159668,15.197999954223633,14.704999923706055,14.970000267028809,1347000,0.003149496098518112
2019-04-30,QQQ,189.47999572753906,189.85000610351562,188.2100067138672,189.5399932861328,31495300,-0.007747937143887329
2019-05-01,MSTR,14.251999855041504,14.968999862670898,13.980999946594238,14.10200023651123,3508000,-0.057982632934839295
2019-05-01,QQQ,190.77999877929688,191.32000732421875,188.8000030517578,188.92999267578125,34797100,-0.0032183213673047106
2019-05-02,MSTR,14.074000358581543,14.234999656677246,13.967000007629395,14.083999633789062,948000,-0.0012764574117338778
2019-05-02,QQQ,188.8699951171875,189.85000610351562,186.8699951171875,188.11000061035156,44110100,-0.004340190002742772
2019-05-03,MSTR,14.201000213623047,14.814000129699707,14.031000137329102,14.102999687194824,909000,0.0013490523927719433
2019-05-03,QQQ,189.6699981689453,191.25,189.3300018310547,191.11000061035156,30386200,0.015948115412609765
2019-05-06,MSTR,13.961999893188477,14.211999893188477,13.960000038146973,14.145000457763672,785000,0.0029781444728373963
2019-05-06,QQQ,187.0500030517578,190.1999969482422,186.75999450683594,189.94000244140625,38371800,-0.00612211901631865
2019-05-07,MSTR,14.01099967956543,14.107999801635742,13.795000076293945,13.88700008392334,1114000,-0.01823968649634966
2019-05-07,QQQ,187.8699951171875,188.6699981689453,184.50999450683594,186.24000549316406,58818100,-0.019479819420259226
2019-05-08,MSTR,13.829999923706055,13.939000129699707,13.687999725341797,13.79699993133545,1004000,-0.00648089234852689
2019-05-08,QQQ,185.6300048828125,187.1699981689453,184.9600067138672,185.77000427246094,37165300,-0.002523631909581159
2019-05-09,MSTR,13.687000274658203,13.866999626159668,13.553999900817871,13.812999725341797,879000,0.0011596574679983984
2019-05-09,QQQ,183.6999969482422,185.41000366210938,182.08999633789062,184.77000427246094,55351700,-0.0053830003606683
2019-05-10,MSTR,13.767999649047852,13.939000129699707,13.550000190734863,13.925999641418457,793000,0.008180693428187613
2019-05-10,QQQ,184.11000061035156,185.88999938964844,181.02999877929688,185.0,58526400,0.00124476766910675
2019-05-13,MSTR,13.708999633789062,13.727999687194824,13.484000205993652,13.505000114440918,845000,-0.030231188985917368
2019-05-13,QQQ,180.2899932861328,181.25999450683594,178.05999755859375,178.5800018310547,67185800,-0.03470269280510985
2019-05-14,MSTR,13.548999786376953,13.680000305175781,13.482000350952148,13.649999618530273,626000,0.010736727349917485
2019-05-14,QQQ,179.52000427246094,181.6300048828125,178.86000061035156,180.5399932861328,43360600,0.010975425215486112
2019-05-15,MSTR,13.565999984741211,13.781999588012695,13.517999649047852,13.621999740600586,484000,-0.0020512731657279515
2019-05-15,QQQ,179.35000610351562,183.5500030517578,179.30999755859375,183.08999633789062,40944500,0.014124311214060992
2019-05-16,MSTR,13.656000137329102,13.855999946594238,13.656000137329102,13.805999755859375,420000,0.013507562675278528
2019-05-16,QQQ,183.1699981689453,186.07000732421875,182.9499969482422,184.92999267578125,39281200,0.010049682531507287
2019-05-17,MSTR,13.711999893188477,13.855999946594238,13.680999755859375,13.684000015258789,906000,-0.008836719017672579
2019-05-17,QQQ,183.10000610351562,185.5800018310547,182.8800048828125,183.0399932861328,44702300,-0.010220080379076069
2019-05-20,MSTR,13.595999717712402,13.710000038146973,13.5600004196167,13.626999855041504,734000,-0.004165460402932308
2019-05-20,QQQ,180.49000549316406,181.17999267578125,179.33999633789062,179.9499969482422,38608300,-0.016881536556113574
2019-05-21,MSTR,13.697999954223633,13.913999557495117,13.638999938964844,13.730999946594238,900000,0.007631914042639298
2019-05-21,QQQ,181.5,182.3300018310547,180.9199981689453,181.8300018310547,31613800,0.010447373796584447
2019-05-22,MSTR,13.704999923706055,13.779999732971191,13.545000076293945,13.626999855041504,546000,-0.007574109093091197
2019-05-22,QQQ,180.82000732421875,182.07000732421875,180.75,181.02000427246094,24332600,-0.004454696972100103
2019-05-23,MSTR,13.545999526977539,13.616000175476074,13.317999839782715,13.392000198364258,805000,-0.01724515000932536
2019-05-23,QQQ,178.94000244140625,179.02000427246094,177.13999938964844,178.25,45351300,-0.015302199796060623
2019-05-24,MSTR,13.460000038146973,13.510000228881836,13.300000190734863,13.407999992370605,763000,0.0011947277306867399
2019-05-24,QQQ,179.2100067138672,179.85000610351562,177.94000244140625,178.16000366210938,25903300,-0.0005048882911115049
2019-05-28,MSTR,13.404999732971191,13.640999794006348,13.404999732971191,13.532999992370605,639000,0.00932279236807343
2019-05-28,QQQ,178.66000366210938,179.66000366210938,177.47000122070312,177.49000549316406,24763800,-0.003760654216285242
2019-05-29,MSTR,13.456000328063965,13.505000114440918,13.32800006866455,13.375,515000,-0.011675163855736304
2019-05-29,QQQ,176.38999938964844,177.0,175.08999633789062,176.02999877929688,42178800,-0.008225853111055392
2019-05-30,MSTR,13.442999839782715,13.519000053405762,13.248000144958496,13.366000175476074,643000,-0.0006728840765551913
2019-05-30,QQQ,176.5,177.27000427246094,175.77000427246094,176.77000427246094,30354800,0.004203860127794945
2019-05-31,MSTR,13.234999656677246,13.484999656677246,13.16100025177002,13.291000366210938,615000,-0.005611238087722459
2019-05-31,QQQ,174.69000244140625,175.2899932861328,173.8699951171875,173.9499969482422,45446200,-0.015952974238051087
2019-06-03,MSTR,13.307000160217285,13.307000160217285,13.026000022888184,13.09000015258789,771000,-0.015123031230518946
2019-06-03,QQQ,173.47999572753906,173.9499969482422,169.27000427246094,170.1199951171875,75842300,-0.022017832125598047
2019-06-04,MSTR,13.201000213623047,13.387999534606934,13.10099983215332,13.381999969482422,590000,0.022307090411821218
2019-06-04,QQQ,172.02999877929688,174.97000122070312,171.3699951171875,174.91000366210938,47797800,0.028156646381410244
2019-06-05,MSTR,13.432999610900879,13.567999839782715,13.329000473022461,13.437999725341797,643000,0.004184707516595498
2019-06-05,QQQ,176.5800018310547,176.61000061035156,174.3800048828125,176.2100067138672,34412700,0.007432411094502989
2019-06-06,MSTR,13.430000305175781,13.496999740600586,13.253000259399414,13.440999984741211,609000,0.00022326681505702162
2019-06-06,QQQ,176.50999450683594,178.0399932861328,175.72999572753906,177.61000061035156,29913200,0.007945030606336223
2019-06-07,MSTR,13.48900032043457,13.72599983215332,13.45199966430664,13.71399974822998,574000,0.02031097119252223
2019-06-07,QQQ,178.55999755859375,181.77000427246094,178.3300018310547,181.0399932861328,45888300,0.019311934373031914
2019-06-10,MSTR,13.829999923706055,14.10099983215332,13.62600040435791,13.654999732971191,942000,-0.004302174153561822
2019-06-10,QQQ,182.25,184.85000610351562,182.2100067138672,183.14999389648438,41385300,0.011654886702391343
2019-06-11,MSTR,13.737000465393066,13.769000053405762,13.347000122070312,13.413999557495117,601000,-0.017649225938405455
2019-06-11,QQQ,185.05999755859375,185.39999389648438,182.77999877929688,183.39999389648438,41260300,0.0013650014104904518
2019-06-12,MSTR,13.381999969482422,13.381999969482422,13.130999565124512,13.267999649047852,893000,-0.01088414442101926
2019-06-12,QQQ,182.89999389648438,183.27999877929688,182.0,182.33999633789062,27758100,-0.005779703347166043
2019-06-13,MSTR,13.329000473022461,13.741000175476074,13.130000114440918,13.204999923706055,1414000,-0.004748245930675576
2019-06-13,QQQ,183.10000610351562,183.8699951171875,182.74000549316406,183.4199981689453,23715800,0.005923011148104562
2019-06-14,MSTR,13.14799976348877,13.39799976348877,13.097000122070312,13.364999771118164,648000,0.012116611006174338
2019-06-14,QQQ,182.47999572753906,183.11000061035156,181.94000244140625,182.63999938964844,22844100,-0.004252528552412427
2019-06-17,MSTR,13.432999610900879,14.850000381469727,13.432999610900879,14.125,3294000,0.05686496385313822
2019-06-17,QQQ,183.0399932861328,184.25,182.83999633789062,183.74000549316406,20379500,0.0060228104861566045
2019-06-18,MSTR,14.232000350952148,14.767999649047852,14.232000350952148,14.559000015258789,1935000,0.030725664797082386
2019-06-18,QQQ,185.91000366210938,187.72000122070312,185.42999267578125,186.41000366210938,48177300,0.014531392669652643
2019-06-19,MSTR,14.557999610900879,14.880000114440918,14.38599967956543,14.767000198364258,1658000,0.01428670807661736
2019-06-19,QQQ,186.66000366210938,187.52999877929688,185.57000732421875,187.11000061035156,31672900,0.0037551469046210872
2019-06-20,MSTR,14.958000183105469,14.98900032043457,14.699999809265137,14.788999557495117,1183000,0.0014897649377221267
2019-06-20,QQQ,189.72000122070312,189.75999450683594,187.16000366210938,188.85000610351562,40922000,0.009299371960280967
2019-06-21,MSTR,14.72700023651123,14.958000183105469,14.407999992370605,14.67199993133545,7378000,-0.007911260373280049
2019-06-21,QQQ,188.6300048828125,189.77000427246094,188.1699981689453,188.57000732421875,39980400,-0.0014826516825390268
2019-06-24,MSTR,14.6850004196167,14.746000289916992,14.107000350952148,14.157999992370605,1300000,-0.035032711380203696
2019-06-24,QQQ,188.52999877929688,188.72000122070312,188.05999755859375,188.16000366210938,19375200,-0.002174278231873994
2019-06-25,MSTR,14.154999732971191,14.154999732971191,13.90999984741211,14.015999794006348,1147000,-0.010029679223109045
2019-06-25,QQQ,188.02999877929688,188.13999938964844,184.64999389648438,184.92999267578125,33921100,-0.0171662995507188
2019-06-26,MSTR,14.001999855041504,14.029999732971191,13.871999740600586,13.911999702453613,830000,-0.0074200979652702115
2019-06-26,QQQ,186.16000366210938,187.3300018310547,185.49000549316406,185.7899932861328,22595700,0.004650411747213479
2019-06-27,MSTR,13.928999900817871,14.210000038146973,13.928999900817871,14.102999687194824,813000,0.013729153883429435
